2026-01-30T14:37:24+03:00
Running benchStr.exe
Run on (32 X 2494 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
stringa copy{str_with_len_N};/1024_median                                                                           15.8 ns         15.7 ns           10
stringa copy{str_with_len_N};/1024_stddev                                                                          0.076 ns        0.162 ns           10
stringa copy{str_with_len_N};/1024_cv                                                                               0.48 %          1.02 %            10
stringa copy{str_with_len_N};/2048_mean                                                                             15.7 ns         15.7 ns           10
stringa copy{str_with_len_N};/2048_median                                                                           15.7 ns         15.7 ns           10
stringa copy{str_with_len_N};/2048_stddev                                                                          0.085 ns        0.110 ns           10
stringa copy{str_with_len_N};/2048_cv                                                                               0.54 %          0.70 %            10
stringa copy{str_with_len_N};/4096_mean                                                                             15.8 ns         15.7 ns           10
stringa copy{str_with_len_N};/4096_median                                                                           15.8 ns         15.7 ns           10
stringa copy{str_with_len_N};/4096_stddev                                                                          0.080 ns        0.198 ns           10
stringa copy{str_with_len_N};/4096_cv                                                                               0.51 %          1.26 %            10
lstringa<16> copy{str_with_len_N};/15_mean                                                                          4.42 ns         4.42 ns           10
lstringa<16> copy{str_with_len_N};/15_median                                                                        4.39 ns         4.40 ns           10
lstringa<16> copy{str_with_len_N};/15_stddev                                                                       0.099 ns        0.107 ns           10
lstringa<16> copy{str_with_len_N};/15_cv                                                                            2.23 %          2.42 %            10
lstringa<16> copy{str_with_len_N};/16_mean                                                                          4.48 ns         4.48 ns           10
lstringa<16> copy{str_with_len_N};/16_median                                                                        4.40 ns         4.40 ns           10
lstringa<16> copy{str_with_len_N};/16_stddev                                                                       0.194 ns        0.208 ns           10
lstringa<16> copy{str_with_len_N};/16_cv                                                                            4.34 %          4.64 %            10
lstringa<16> copy{str_with_len_N};/23_mean                                                                          5.05 ns         5.03 ns           10
lstringa<16> copy{str_with_len_N};/23_median                                                                        5.06 ns         5.08 ns           10
lstringa<16> copy{str_with_len_N};/23_stddev                                                                       0.537 ns        0.498 ns           10
lstringa<16> copy{str_with_len_N};/23_cv                                                                           10.62 %          9.91 %            10
lstringa<16> copy{str_with_len_N};/24_mean                                                                          74.9 ns         74.8 ns           10
lstringa<16> copy{str_with_len_N};/24_median                                                                        74.7 ns         73.9 ns           10
lstringa<16> copy{str_with_len_N};/24_stddev                                                                        1.87 ns         2.10 ns           10
lstringa<16> copy{str_with_len_N};/24_cv                                                                            2.50 %          2.81 %            10
lstringa<16> copy{str_with_len_N};/32_mean                                                                          83.3 ns         83.3 ns           10
lstringa<16> copy{str_with_len_N};/32_median                                                                        83.1 ns         82.7 ns           10
lstringa<16> copy{str_with_len_N};/32_stddev                                                                        2.07 ns         2.57 ns           10
lstringa<16> copy{str_with_len_N};/32_cv                                                                            2.48 %          3.09 %            10
lstringa<16> copy{str_with_len_N};/64_mean                                                                          77.8 ns         77.6 ns           10
lstringa<16> copy{str_with_len_N};/64_median                                                                        77.8 ns         77.6 ns           10
lstringa<16> copy{str_with_len_N};/64_stddev                                                                        1.99 ns         1.88 ns           10
lstringa<16> copy{str_with_len_N};/64_cv                                                                            2.56 %          2.43 %            10
lstringa<16> copy{str_with_len_N};/128_mean                                                                         83.5 ns         83.2 ns           10
lstringa<16> copy{str_with_len_N};/128_median                                                                       81.6 ns         81.1 ns           10
lstringa<16> copy{str_with_len_N};/128_stddev                                                                       7.48 ns         7.63 ns           10
lstringa<16> copy{str_with_len_N};/128_cv                                                                           8.95 %          9.17 %            10
lstringa<16> copy{str_with_len_N};/256_mean                                                                         82.5 ns         82.7 ns           10
lstringa<16> copy{str_with_len_N};/256_median                                                                       82.7 ns         82.7 ns           10
lstringa<16> copy{str_with_len_N};/256_stddev                                                                       1.85 ns         1.78 ns           10
lstringa<16> copy{str_with_len_N};/256_cv                                                                           2.24 %          2.15 %            10
lstringa<16> copy{str_with_len_N};/512_mean                                                                         85.9 ns         86.0 ns           10
lstringa<16> copy{str_with_len_N};/512_median                                                                       85.7 ns         85.8 ns           10
lstringa<16> copy{str_with_len_N};/512_stddev                                                                       2.20 ns         2.69 ns           10
lstringa<16> copy{str_with_len_N};/512_cv                                                                           2.56 %          3.13 %            10
lstringa<16> copy{str_with_len_N};/1024_mean                                                                        98.4 ns         98.1 ns           10
lstringa<16> copy{str_with_len_N};/1024_median                                                                      98.0 ns         97.7 ns           10
lstringa<16> copy{str_with_len_N};/1024_stddev                                                                      3.88 ns         4.72 ns           10
lstringa<16> copy{str_with_len_N};/1024_cv                                                                          3.95 %          4.81 %            10
lstringa<16> copy{str_with_len_N};/2048_mean                                                                         127 ns          127 ns           10
lstringa<16> copy{str_with_len_N};/2048_median                                                                       127 ns          127 ns           10
lstringa<16> copy{str_with_len_N};/2048_stddev                                                                      6.31 ns         6.31 ns           10
lstringa<16> copy{str_with_len_N};/2048_cv                                                                          4.97 %          4.98 %            10
lstringa<16> copy{str_with_len_N};/4096_mean                                                                         181 ns          181 ns           10
lstringa<16> copy{str_with_len_N};/4096_median                                                                       181 ns          182 ns           10
lstringa<16> copy{str_with_len_N};/4096_stddev                                                                      2.58 ns         3.45 ns           10
lstringa<16> copy{str_with_len_N};/4096_cv                                                                          1.42 %          1.90 %            10
lstringa<512> copy{str_with_len_N};/15_mean                                                                         5.16 ns         5.16 ns           10
lstringa<512> copy{str_with_len_N};/15_median                                                                       5.12 ns         5.16 ns           10
lstringa<512> copy{str_with_len_N};/15_stddev                                                                      0.390 ns        0.411 ns           10
lstringa<512> copy{str_with_len_N};/15_cv                                                                           7.56 %          7.96 %            10
lstringa<512> copy{str_with_len_N};/16_mean                                                                         5.22 ns         5.22 ns           10
lstringa<512> copy{str_with_len_N};/16_median                                                                       5.19 ns         5.16 ns           10
lstringa<512> copy{str_with_len_N};/16_stddev                                                                      0.454 ns        0.467 ns           10
lstringa<512> copy{str_with_len_N};/16_cv                                                                           8.70 %          8.95 %            10
lstringa<512> copy{str_with_len_N};/23_mean                                                                         4.84 ns         4.83 ns           10
lstringa<512> copy{str_with_len_N};/23_median                                                                       4.76 ns         4.81 ns           10
lstringa<512> copy{str_with_len_N};/23_stddev                                                                      0.208 ns        0.198 ns           10
lstringa<512> copy{str_with_len_N};/23_cv                                                                           4.30 %          4.09 %            10
lstringa<512> copy{str_with_len_N};/24_mean                                                                         4.82 ns         4.81 ns           10
lstringa<512> copy{str_with_len_N};/24_median                                                                       4.79 ns         4.81 ns           10
lstringa<512> copy{str_with_len_N};/24_stddev                                                                      0.154 ns        0.127 ns           10
lstringa<512> copy{str_with_len_N};/24_cv                                                                           3.19 %          2.65 %            10
lstringa<512> copy{str_with_len_N};/32_mean                                                                         7.79 ns         7.76 ns           10
lstringa<512> copy{str_with_len_N};/32_median                                                                       7.81 ns         7.76 ns           10
lstringa<512> copy{str_with_len_N};/32_stddev                                                                      0.193 ns        0.188 ns           10
lstringa<512> copy{str_with_len_N};/32_cv                                                                           2.48 %          2.43 %            10
lstringa<512> copy{str_with_len_N};/64_mean                                                                         7.74 ns         7.73 ns           10
lstringa<512> copy{str_with_len_N};/64_median                                                                       7.73 ns         7.67 ns           10
lstringa<512> copy{str_with_len_N};/64_stddev                                                                      0.182 ns        0.230 ns           10
lstringa<512> copy{str_with_len_N};/64_cv                                                                           2.35 %          2.97 %            10
lstringa<512> copy{str_with_len_N};/128_mean                                                                        8.17 ns         8.18 ns           10
lstringa<512> copy{str_with_len_N};/128_median                                                                      8.16 ns         8.20 ns           10
lstringa<512> copy{str_with_len_N};/128_stddev                                                                     0.200 ns        0.192 ns           10
lstringa<512> copy{str_with_len_N};/128_cv                                                                          2.44 %          2.35 %            10
lstringa<512> copy{str_with_len_N};/256_mean                                                                        9.12 ns         9.10 ns           10
lstringa<512> copy{str_with_len_N};/256_median                                                                      9.10 ns         9.00 ns           10
lstringa<512> copy{str_with_len_N};/256_stddev                                                                     0.250 ns        0.226 ns           10
lstringa<512> copy{str_with_len_N};/256_cv                                                                          2.74 %          2.48 %            10
lstringa<512> copy{str_with_len_N};/512_mean                                                                        10.8 ns         10.8 ns           10
lstringa<512> copy{str_with_len_N};/512_median                                                                      10.8 ns         10.9 ns           10
lstringa<512> copy{str_with_len_N};/512_stddev                                                                     0.309 ns        0.385 ns           10
lstringa<512> copy{str_with_len_N};/512_cv                                                                          2.87 %          3.57 %            10
lstringa<512> copy{str_with_len_N};/1024_mean                                                                        100 ns          100 ns           10
lstringa<512> copy{str_with_len_N};/1024_median                                                                      101 ns          101 ns           10
lstringa<512> copy{str_with_len_N};/1024_stddev                                                                     7.97 ns         7.63 ns           10
lstringa<512> copy{str_with_len_N};/1024_cv                                                                         7.96 %          7.63 %            10
lstringa<512> copy{str_with_len_N};/2048_mean                                                                        128 ns          127 ns           10
lstringa<512> copy{str_with_len_N};/2048_median                                                                      127 ns          126 ns           10
lstringa<512> copy{str_with_len_N};/2048_stddev                                                                     5.54 ns         5.74 ns           10
lstringa<512> copy{str_with_len_N};/2048_cv                                                                         4.34 %          4.52 %            10
lstringa<512> copy{str_with_len_N};/4096_mean                                                                        187 ns          187 ns           10
lstringa<512> copy{str_with_len_N};/4096_median                                                                      188 ns          188 ns           10
lstringa<512> copy{str_with_len_N};/4096_stddev                                                                     3.95 ns         4.04 ns           10
lstringa<512> copy{str_with_len_N};/4096_cv                                                                         2.11 %          2.17 %            10
-----  Convert to int '1234567'  ---------/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_mean                                          31.0 ns         31.0 ns           10
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_median                                        30.9 ns         30.7 ns           10
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_stddev                                       0.439 ns        0.360 ns           10
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_cv                                            1.42 %          1.16 %            10
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_mean                     14.0 ns         13.9 ns           10
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_median                   13.9 ns         13.8 ns           10
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_stddev                  0.290 ns        0.219 ns           10
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_cv                       2.08 %          1.57 %            10
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                              14.1 ns         14.1 ns           10
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                            14.0 ns         14.0 ns           10
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                           0.356 ns        0.404 ns           10
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                                2.52 %          2.87 %            10
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                                  13.4 ns         13.3 ns           10
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                                13.3 ns         13.2 ns           10
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                               0.204 ns        0.305 ns           10
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                                    1.53 %          2.29 %            10
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                         14.1 ns         14.1 ns           10
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                       13.8 ns         13.8 ns           10
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                      0.701 ns        0.717 ns           10
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                           4.97 %          5.08 %            10
-----  Convert to unsigned 'abcDef'  ---------/repeats:1                                                           0.000 ns        0.000 ns   1000000000000
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_mean                                             34.0 ns         33.8 ns           10
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_median                                           33.7 ns         33.8 ns           10
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_stddev                                          0.985 ns        0.919 ns           10
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_cv                                               2.90 %          2.71 %            10
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_mean                        8.09 ns         8.09 ns           10
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_median                      8.06 ns         8.11 ns           10
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_stddev                     0.128 ns        0.168 ns           10
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_cv                          1.58 %          2.08 %            10
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                                 12.4 ns         12.4 ns           10
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                               12.4 ns         12.3 ns           10
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                              0.262 ns        0.265 ns           10
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                                   2.12 %          2.14 %            10
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                                     12.1 ns         12.1 ns           10
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                                   12.1 ns         12.0 ns           10
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                                  0.271 ns        0.300 ns           10
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                                       2.23 %          2.48 %            10
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                            12.2 ns         12.1 ns           10
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                          12.1 ns         12.0 ns           10
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                         0.270 ns        0.329 ns           10
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                              2.22 %          2.71 %            10
-----  Convert to int '    1234567'  ---------/repeats:1                                                           0.000 ns        0.000 ns   1000000000000
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_mean                                       43.2 ns         43.1 ns           10
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_median                                     43.3 ns         43.0 ns           10
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_stddev                                    0.942 ns         1.07 ns           10
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_cv                                         2.18 %          2.50 %            10
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_mean                                        18.6 ns         18.6 ns           10
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_median                                      18.6 ns         18.6 ns           10
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_stddev                                     0.423 ns        0.478 ns           10
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_cv                                          2.27 %          2.57 %            10
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_mean                                  15.6 ns         15.5 ns           10
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_median                                15.5 ns         15.5 ns           10
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_stddev                               0.549 ns        0.559 ns           10
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_cv                                    3.53 %          3.59 %            10
-----  Convert to double '1234.567e10'  ---------/repeats:1                                                        0.000 ns        0.000 ns   1000000000000
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_mean                                    101 ns          101 ns           10
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_median                                  101 ns          101 ns           10
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_stddev                                 2.42 ns         2.43 ns           10
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_cv                                     2.39 %          2.40 %            10
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_mean                       60.4 ns         60.0 ns           10
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_median                     59.8 ns         60.0 ns           10
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_stddev                     2.39 ns         2.79 ns           10
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_cv                         3.96 %          4.65 %            10
ssa s = "1234.567e10"; double res = *s.to_double()_mean                                                             34.9 ns         34.8 ns           10
ssa s = "1234.567e10"; double res = *s.to_double()_median                                                           35.0 ns         34.9 ns           10
ssa s = "1234.567e10"; double res = *s.to_double()_stddev                                                          0.482 ns        0.537 ns           10
ssa s = "1234.567e10"; double res = *s.to_double()_cv                                                               1.38 %          1.54 %            10
-- Append const literal of 16 bytes 64 times, 1024 total length --/repeats:1                                       0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << "abbaabbaabbaabba";_mean                                                          4911 ns         4891 ns           10
std::stringstream str; ... str << "abbaabbaabbaabba";_median                                                        4908 ns         4922 ns           10
std::stringstream str; ... str << "abbaabbaabbaabba";_stddev                                                         150 ns          166 ns           10
std::stringstream str; ... str << "abbaabbaabbaabba";_cv                                                            3.06 %          3.38 %            10
std::string str; ... str += "abbaabbaabbaabba";_mean                                                                1071 ns         1067 ns           10
std::string str; ... str += "abbaabbaabbaabba";_median                                                              1057 ns         1050 ns           10
std::string str; ... str += "abbaabbaabbaabba";_stddev                                                              55.2 ns         61.0 ns           10
std::string str; ... str += "abbaabbaabbaabba";_cv                                                                  5.15 %          5.71 %            10
lstringa<8> str; ... str += "abbaabbaabbaabba";_mean                                                                 734 ns          731 ns           10
lstringa<8> str; ... str += "abbaabbaabbaabba";_median                                                               733 ns          732 ns           10
lstringa<8> str; ... str += "abbaabbaabbaabba";_stddev                                                              9.55 ns         13.5 ns           10
lstringa<8> str; ... str += "abbaabbaabbaabba";_cv                                                                  1.30 %          1.84 %            10
lstringa<128> str; ... str += "abbaabbaabbaabba";_mean                                                               406 ns          405 ns           10
lstringa<128> str; ... str += "abbaabbaabbaabba";_median                                                             398 ns          397 ns           10
lstringa<128> str; ... str += "abbaabbaabbaabba";_stddev                                                            35.7 ns         36.5 ns           10
lstringa<128> str; ... str += "abbaabbaabbaabba";_cv                                                                8.80 %          9.01 %            10
lstringa<512> str; ... str += "abbaabbaabbaabba";_mean                                                               229 ns          228 ns           10
lstringa<512> str; ... str += "abbaabbaabbaabba";_median                                                             228 ns          228 ns           10
lstringa<512> str; ... str += "abbaabbaabbaabba";_stddev                                                            3.63 ns         3.66 ns           10
lstringa<512> str; ... str += "abbaabbaabbaabba";_cv                                                                1.58 %          1.60 %            10
lstringa<1024> str; ... str += "abbaabbaabbaabba";_mean                                                              153 ns          152 ns           10
lstringa<1024> str; ... str += "abbaabbaabbaabba";_median                                                            153 ns          153 ns           10
lstringa<1024> str; ... str += "abbaabbaabbaabba";_stddev                                                           1.66 ns         2.94 ns           10
lstringa<1024> str; ... str += "abbaabbaabbaabba";_cv                                                               1.09 %          1.93 %            10
-- Append string of 16 bytes and const literal of 16 bytes 32 times, 1024 total length --/repeats:1                0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_mean                                               4649 ns         4635 ns           10
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_median                                             4635 ns         4656 ns           10
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_stddev                                              162 ns          140 ns           10
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_cv                                                 3.48 %          3.02 %            10
std::string str; ... str += str_var + "abbaabbaabbaabba";_mean                                                      3931 ns         3932 ns           10
std::string str; ... str += str_var + "abbaabbaabbaabba";_median                                                    3897 ns         3924 ns           10
std::string str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                     113 ns          119 ns           10
std::string str; ... str += str_var + "abbaabbaabbaabba";_cv                                                        2.87 %          3.04 %            10
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                       745 ns          745 ns           10
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_median                                                     727 ns          724 ns           10
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                    64.7 ns         65.8 ns           10
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                        8.69 %          8.84 %            10
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                     453 ns          453 ns           10
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_median                                                   450 ns          455 ns           10
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                  13.0 ns         11.5 ns           10
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                      2.87 %          2.53 %            10
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                     298 ns          298 ns           10
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_median                                                   298 ns          298 ns           10
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                  5.70 ns         6.99 ns           10
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                      1.91 %          2.34 %            10
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                    208 ns          208 ns           10
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_median                                                  208 ns          210 ns           10
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                 3.78 ns         4.12 ns           10
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                     1.82 %          1.98 %            10
-- Append string of 16 bytes and const literal of 16 bytes 2048 times, 65536 total length --/repeats:1             0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_mean                                  222544 ns       222318 ns           10
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_median                                220507 ns       219702 ns           10
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_stddev                                  7854 ns         6640 ns           10
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_cv                                      3.53 %          2.99 %            10
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                         200929 ns       200492 ns           10
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                       200047 ns       200911 ns           10
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                        12344 ns        11913 ns           10
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             6.14 %          5.94 %            10
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                          19728 ns        19678 ns           10
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                        19234 ns        19043 ns           10
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                         1468 ns         1545 ns           10
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             7.44 %          7.85 %            10
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        16771 ns        16766 ns           10
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      16748 ns        16881 ns           10
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                        413 ns          513 ns           10
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           2.47 %          3.06 %            10
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        16447 ns        16357 ns           10
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      16258 ns        16044 ns           10
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                        824 ns          779 ns           10
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           5.01 %          4.76 %            10
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                       16187 ns        16183 ns           10
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                     16097 ns        16044 ns           10
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                       548 ns          550 ns           10
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                          3.39 %          3.40 %            10
-- Append 2 string of 16 bytes 32 times, 1024 total length --/repeats:1                                            0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var1 << str_var2;_mean                                                        4484 ns         4478 ns           10
std::stringstream str; ... str << str_var1 << str_var2;_median                                                      4472 ns         4499 ns           10
std::stringstream str; ... str << str_var1 << str_var2;_stddev                                                       111 ns          119 ns           10
std::stringstream str; ... str << str_var1 << str_var2;_cv                                                          2.48 %          2.65 %            10
std::string str; ... str += str_var1 + str_var2;_mean                                                               4039 ns         4037 ns           10
std::string str; ... str += str_var1 + str_var2;_median                                                             3985 ns         4011 ns           10
std::string str; ... str += str_var1 + str_var2;_stddev                                                              169 ns          170 ns           10
std::string str; ... str += str_var1 + str_var2;_cv                                                                 4.18 %          4.20 %            10
lstringa<16> str; ... str += str_var1 + str_var2;_mean                                                               837 ns          837 ns           10
lstringa<16> str; ... str += str_var1 + str_var2;_median                                                             806 ns          806 ns           10
lstringa<16> str; ... str += str_var1 + str_var2;_stddev                                                            74.3 ns         78.9 ns           10
lstringa<16> str; ... str += str_var1 + str_var2;_cv                                                                8.88 %          9.43 %            10
lstringa<128> str; ... str += str_var1 + str_var2;_mean                                                              522 ns          520 ns           10
lstringa<128> str; ... str += str_var1 + str_var2;_median                                                            522 ns          523 ns           10
lstringa<128> str; ... str += str_var1 + str_var2;_stddev                                                           12.6 ns         16.6 ns           10
lstringa<128> str; ... str += str_var1 + str_var2;_cv                                                               2.42 %          3.18 %            10
lstringa<512> str; ... str += str_var1 + str_var2;_mean                                                              390 ns          390 ns           10
lstringa<512> str; ... str += str_var1 + str_var2;_median                                                            381 ns          381 ns           10
lstringa<512> str; ... str += str_var1 + str_var2;_stddev                                                           23.1 ns         24.2 ns           10
lstringa<512> str; ... str += str_var1 + str_var2;_cv                                                               5.92 %          6.20 %            10
lstringa<1024> str; ... str += str_var1 + str_var2;_mean                                                             294 ns          294 ns           10
lstringa<1024> str; ... str += str_var1 + str_var2;_median                                                           285 ns          285 ns           10
lstringa<1024> str; ... str += str_var1 + str_var2;_stddev                                                          25.0 ns         26.9 ns           10
lstringa<1024> str; ... str += str_var1 + str_var2;_cv                                                              8.50 %          9.15 %            10
-- Append text, number, text --/repeats:1                                                                          0.000 ns        0.000 ns   1000000000000
std::stringstream str; str << "test = " << k << " times";_mean                                                     10900 ns        10882 ns           10
std::stringstream str; str << "test = " << k << " times";_median                                                   10804 ns        10882 ns           10
std::stringstream str; str << "test = " << k << " times";_stddev                                                     280 ns          327 ns           10
std::stringstream str; str << "test = " << k << " times";_cv                                                        2.57 %          3.01 %            10
std::string str = "test = " + std::to_string(k) + " times";_mean                                                    1060 ns         1057 ns           10
std::string str = "test = " + std::to_string(k) + " times";_median                                                  1062 ns         1062 ns           10
std::string str = "test = " + std::to_string(k) + " times";_stddev                                                  13.2 ns         20.1 ns           10
std::string str = "test = " + std::to_string(k) + " times";_cv                                                      1.24 %          1.90 %            10
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_mean                                      2790 ns         2769 ns           10
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_median                                    2791 ns         2757 ns           10
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_stddev                                    48.9 ns         56.2 ns           10
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_cv                                        1.75 %          2.03 %            10
std::string str = std::format("test = {} times", k);_mean                                                           1884 ns         1888 ns           10
