Benchmarks of simstr, version 1.8.1
Sources: https://github.com/orefkov/simstr
Results: https://orefkov.github.io/simstr/results.html
Compiler Clang 22.0.0
2026-03-22T13:18:22+03:00
Running ./benchStr
Run on (32 X 2494.22 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
Load Average: 0.20, 0.67, 0.53
***WARNING*** ASLR is enabled, the results may have unreproducible noise in them.
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
ssa::find;_stddev                                                                                                  0.149 ns        0.149 ns            4
ssa::find;_cv                                                                                                       2.02 %          2.02 %             4
stringa::find;_mean                                                                                                 8.14 ns         8.14 ns            4
stringa::find;_median                                                                                               8.14 ns         8.14 ns            4
stringa::find;_stddev                                                                                              0.027 ns        0.027 ns            4
stringa::find;_cv                                                                                                   0.33 %          0.33 %             4
lstringa<20>::find;_mean                                                                                            6.94 ns         6.94 ns            4
lstringa<20>::find;_median                                                                                          6.90 ns         6.90 ns            4
lstringa<20>::find;_stddev                                                                                         0.118 ns        0.118 ns            4
lstringa<20>::find;_cv                                                                                              1.70 %          1.70 %             4
lstringa<40>::find;_mean                                                                                            6.93 ns         6.93 ns            4
lstringa<40>::find;_median                                                                                          6.92 ns         6.92 ns            4
lstringa<40>::find;_stddev                                                                                         0.091 ns        0.091 ns            4
lstringa<40>::find;_cv                                                                                              1.31 %          1.31 %             4
-------  Copy not literal Str with N symbols ---------/repeats:1                                                   0.000 ns        0.000 ns   1000000000000
std::string copy{str_with_len_N};/15_mean                                                                           5.78 ns         5.78 ns            4
std::string copy{str_with_len_N};/15_median                                                                         5.78 ns         5.78 ns            4
std::string copy{str_with_len_N};/15_stddev                                                                        0.153 ns        0.153 ns            4
std::string copy{str_with_len_N};/15_cv                                                                             2.64 %          2.64 %             4
std::string copy{str_with_len_N};/16_mean                                                                           24.5 ns         24.5 ns            4
std::string copy{str_with_len_N};/16_median                                                                         24.6 ns         24.6 ns            4
std::string copy{str_with_len_N};/16_stddev                                                                         1.08 ns         1.08 ns            4
std::string copy{str_with_len_N};/16_cv                                                                             4.42 %          4.42 %             4
std::string copy{str_with_len_N};/23_mean                                                                           28.5 ns         28.5 ns            4
std::string copy{str_with_len_N};/23_median                                                                         28.6 ns         28.6 ns            4
std::string copy{str_with_len_N};/23_stddev                                                                        0.346 ns        0.346 ns            4
std::string copy{str_with_len_N};/23_cv                                                                             1.21 %          1.21 %             4
std::string copy{str_with_len_N};/24_mean                                                                           23.3 ns         23.3 ns            4
std::string copy{str_with_len_N};/24_median                                                                         23.3 ns         23.3 ns            4
std::string copy{str_with_len_N};/24_stddev                                                                        0.222 ns        0.222 ns            4
std::string copy{str_with_len_N};/24_cv                                                                             0.95 %          0.95 %             4
std::string copy{str_with_len_N};/32_mean                                                                           23.2 ns         23.2 ns            4
std::string copy{str_with_len_N};/32_median                                                                         23.3 ns         23.3 ns            4
std::string copy{str_with_len_N};/32_stddev                                                                        0.377 ns        0.377 ns            4
std::string copy{str_with_len_N};/32_cv                                                                             1.62 %          1.62 %             4
std::string copy{str_with_len_N};/64_mean                                                                           23.3 ns         23.3 ns            4
std::string copy{str_with_len_N};/64_median                                                                         23.3 ns         23.3 ns            4
std::string copy{str_with_len_N};/64_stddev                                                                        0.320 ns        0.320 ns            4
std::string copy{str_with_len_N};/64_cv                                                                             1.37 %          1.37 %             4
std::string copy{str_with_len_N};/128_mean                                                                          24.9 ns         24.9 ns            4
std::string copy{str_with_len_N};/128_median                                                                        24.9 ns         24.9 ns            4
std::string copy{str_with_len_N};/128_stddev                                                                       0.584 ns        0.584 ns            4
std::string copy{str_with_len_N};/128_cv                                                                            2.34 %          2.34 %             4
std::string copy{str_with_len_N};/256_mean                                                                          26.0 ns         26.0 ns            4
std::string copy{str_with_len_N};/256_median                                                                        25.3 ns         25.3 ns            4
std::string copy{str_with_len_N};/256_stddev                                                                        1.69 ns         1.69 ns            4
std::string copy{str_with_len_N};/256_cv                                                                            6.53 %          6.53 %             4
std::string copy{str_with_len_N};/512_mean                                                                          29.4 ns         29.4 ns            4
std::string copy{str_with_len_N};/512_median                                                                        29.5 ns         29.5 ns            4
std::string copy{str_with_len_N};/512_stddev                                                                       0.683 ns        0.683 ns            4
std::string copy{str_with_len_N};/512_cv                                                                            2.32 %          2.32 %             4
std::string copy{str_with_len_N};/1024_mean                                                                         47.7 ns         47.7 ns            4
std::string copy{str_with_len_N};/1024_median                                                                       47.8 ns         47.8 ns            4
std::string copy{str_with_len_N};/1024_stddev                                                                      0.457 ns        0.457 ns            4
std::string copy{str_with_len_N};/1024_cv                                                                           0.96 %          0.96 %             4
std::string copy{str_with_len_N};/2048_mean                                                                          125 ns          125 ns            4
std::string copy{str_with_len_N};/2048_median                                                                        125 ns          125 ns            4
std::string copy{str_with_len_N};/2048_stddev                                                                       3.96 ns         3.96 ns            4
std::string copy{str_with_len_N};/2048_cv                                                                           3.17 %          3.17 %             4
std::string copy{str_with_len_N};/4096_mean                                                                          152 ns          152 ns            4
std::string copy{str_with_len_N};/4096_median                                                                        154 ns          154 ns            4
std::string copy{str_with_len_N};/4096_stddev                                                                       4.76 ns         4.76 ns            4
std::string copy{str_with_len_N};/4096_cv                                                                           3.13 %          3.13 %             4
stringa copy{str_with_len_N};/15_mean                                                                               1.12 ns         1.12 ns            4
stringa copy{str_with_len_N};/15_median                                                                             1.12 ns         1.12 ns            4
stringa copy{str_with_len_N};/15_stddev                                                                            0.013 ns        0.013 ns            4
stringa copy{str_with_len_N};/15_cv                                                                                 1.17 %          1.17 %             4
stringa copy{str_with_len_N};/16_mean                                                                               1.13 ns         1.13 ns            4
stringa copy{str_with_len_N};/16_median                                                                             1.12 ns         1.12 ns            4
stringa copy{str_with_len_N};/16_stddev                                                                            0.021 ns        0.021 ns            4
stringa copy{str_with_len_N};/16_cv                                                                                 1.88 %          1.88 %             4
stringa copy{str_with_len_N};/23_mean                                                                               1.12 ns         1.12 ns            4
stringa copy{str_with_len_N};/23_median                                                                             1.12 ns         1.12 ns            4
stringa copy{str_with_len_N};/23_stddev                                                                            0.019 ns        0.019 ns            4
stringa copy{str_with_len_N};/23_cv                                                                                 1.67 %          1.67 %             4
stringa copy{str_with_len_N};/24_mean                                                                               16.4 ns         16.4 ns            4
stringa copy{str_with_len_N};/24_median                                                                             16.4 ns         16.4 ns            4
stringa copy{str_with_len_N};/24_stddev                                                                            0.135 ns        0.135 ns            4
stringa copy{str_with_len_N};/24_cv                                                                                 0.82 %          0.82 %             4
stringa copy{str_with_len_N};/32_mean                                                                               16.3 ns         16.3 ns            4
stringa copy{str_with_len_N};/32_median                                                                             16.3 ns         16.3 ns            4
stringa copy{str_with_len_N};/32_stddev                                                                            0.180 ns        0.180 ns            4
stringa copy{str_with_len_N};/32_cv                                                                                 1.10 %          1.10 %             4
stringa copy{str_with_len_N};/64_mean                                                                               16.3 ns         16.3 ns            4
stringa copy{str_with_len_N};/64_median                                                                             16.4 ns         16.4 ns            4
stringa copy{str_with_len_N};/64_stddev                                                                            0.113 ns        0.113 ns            4
stringa copy{str_with_len_N};/64_cv                                                                                 0.69 %          0.69 %             4
stringa copy{str_with_len_N};/128_mean                                                                              16.4 ns         16.4 ns            4
stringa copy{str_with_len_N};/128_median                                                                            16.4 ns         16.4 ns            4
stringa copy{str_with_len_N};/128_stddev                                                                           0.085 ns        0.085 ns            4
stringa copy{str_with_len_N};/128_cv                                                                                0.52 %          0.52 %             4
stringa copy{str_with_len_N};/256_mean                                                                              16.4 ns         16.4 ns            4
stringa copy{str_with_len_N};/256_median                                                                            16.4 ns         16.4 ns            4
stringa copy{str_with_len_N};/256_stddev                                                                           0.068 ns        0.068 ns            4
stringa copy{str_with_len_N};/256_cv                                                                                0.42 %          0.42 %             4
stringa copy{str_with_len_N};/512_mean                                                                              16.4 ns         16.4 ns            4
stringa copy{str_with_len_N};/512_median                                                                            16.4 ns         16.4 ns            4
stringa copy{str_with_len_N};/512_stddev                                                                           0.072 ns        0.072 ns            4
stringa copy{str_with_len_N};/512_cv                                                                                0.44 %          0.44 %             4
stringa copy{str_with_len_N};/1024_mean                                                                             16.3 ns         16.3 ns            4
stringa copy{str_with_len_N};/1024_median                                                                           16.3 ns         16.3 ns            4
stringa copy{str_with_len_N};/1024_stddev                                                                          0.069 ns        0.069 ns            4
stringa copy{str_with_len_N};/1024_cv                                                                               0.42 %          0.42 %             4
stringa copy{str_with_len_N};/2048_mean                                                                             16.4 ns         16.4 ns            4
stringa copy{str_with_len_N};/2048_median                                                                           16.4 ns         16.4 ns            4
stringa copy{str_with_len_N};/2048_stddev                                                                          0.041 ns        0.041 ns            4
stringa copy{str_with_len_N};/2048_cv                                                                               0.25 %          0.25 %             4
stringa copy{str_with_len_N};/4096_mean                                                                             16.4 ns         16.4 ns            4
stringa copy{str_with_len_N};/4096_median                                                                           16.4 ns         16.4 ns            4
stringa copy{str_with_len_N};/4096_stddev                                                                          0.080 ns        0.080 ns            4
stringa copy{str_with_len_N};/4096_cv                                                                               0.49 %          0.49 %             4
lstringa<16> copy{str_with_len_N};/15_mean                                                                          1.14 ns         1.14 ns            4
lstringa<16> copy{str_with_len_N};/15_median                                                                        1.13 ns         1.13 ns            4
lstringa<16> copy{str_with_len_N};/15_stddev                                                                       0.024 ns        0.024 ns            4
lstringa<16> copy{str_with_len_N};/15_cv                                                                            2.09 %          2.09 %             4
lstringa<16> copy{str_with_len_N};/16_mean                                                                          5.10 ns         5.10 ns            4
lstringa<16> copy{str_with_len_N};/16_median                                                                        5.10 ns         5.10 ns            4
lstringa<16> copy{str_with_len_N};/16_stddev                                                                       0.076 ns        0.076 ns            4
lstringa<16> copy{str_with_len_N};/16_cv                                                                            1.49 %          1.49 %             4
lstringa<16> copy{str_with_len_N};/23_mean                                                                          5.16 ns         5.16 ns            4
lstringa<16> copy{str_with_len_N};/23_median                                                                        5.14 ns         5.14 ns            4
lstringa<16> copy{str_with_len_N};/23_stddev                                                                       0.062 ns        0.062 ns            4
lstringa<16> copy{str_with_len_N};/23_cv                                                                            1.21 %          1.21 %             4
lstringa<16> copy{str_with_len_N};/24_mean                                                                          21.9 ns         21.9 ns            4
lstringa<16> copy{str_with_len_N};/24_median                                                                        22.0 ns         22.0 ns            4
lstringa<16> copy{str_with_len_N};/24_stddev                                                                       0.377 ns        0.377 ns            4
lstringa<16> copy{str_with_len_N};/24_cv                                                                            1.72 %          1.72 %             4
lstringa<16> copy{str_with_len_N};/32_mean                                                                          22.1 ns         22.1 ns            4
lstringa<16> copy{str_with_len_N};/32_median                                                                        22.0 ns         22.0 ns            4
lstringa<16> copy{str_with_len_N};/32_stddev                                                                       0.310 ns        0.310 ns            4
lstringa<16> copy{str_with_len_N};/32_cv                                                                            1.41 %          1.41 %             4
lstringa<16> copy{str_with_len_N};/64_mean                                                                          23.4 ns         23.4 ns            4
lstringa<16> copy{str_with_len_N};/64_median                                                                        23.3 ns         23.3 ns            4
lstringa<16> copy{str_with_len_N};/64_stddev                                                                       0.348 ns        0.348 ns            4
lstringa<16> copy{str_with_len_N};/64_cv                                                                            1.49 %          1.49 %             4
lstringa<16> copy{str_with_len_N};/128_mean                                                                         24.5 ns         24.5 ns            4
lstringa<16> copy{str_with_len_N};/128_median                                                                       24.6 ns         24.6 ns            4
lstringa<16> copy{str_with_len_N};/128_stddev                                                                      0.410 ns        0.410 ns            4
lstringa<16> copy{str_with_len_N};/128_cv                                                                           1.67 %          1.67 %             4
lstringa<16> copy{str_with_len_N};/256_mean                                                                         25.4 ns         25.4 ns            4
lstringa<16> copy{str_with_len_N};/256_median                                                                       25.4 ns         25.4 ns            4
lstringa<16> copy{str_with_len_N};/256_stddev                                                                      0.347 ns        0.347 ns            4
lstringa<16> copy{str_with_len_N};/256_cv                                                                           1.37 %          1.37 %             4
lstringa<16> copy{str_with_len_N};/512_mean                                                                         28.6 ns         28.6 ns            4
lstringa<16> copy{str_with_len_N};/512_median                                                                       28.6 ns         28.6 ns            4
lstringa<16> copy{str_with_len_N};/512_stddev                                                                      0.490 ns        0.490 ns            4
lstringa<16> copy{str_with_len_N};/512_cv                                                                           1.71 %          1.71 %             4
lstringa<16> copy{str_with_len_N};/1024_mean                                                                        98.9 ns         98.9 ns            4
lstringa<16> copy{str_with_len_N};/1024_median                                                                      97.3 ns         97.3 ns            4
lstringa<16> copy{str_with_len_N};/1024_stddev                                                                      5.56 ns         5.56 ns            4
lstringa<16> copy{str_with_len_N};/1024_cv                                                                          5.62 %          5.62 %             4
lstringa<16> copy{str_with_len_N};/2048_mean                                                                         103 ns          103 ns            4
lstringa<16> copy{str_with_len_N};/2048_median                                                                       103 ns          103 ns            4
lstringa<16> copy{str_with_len_N};/2048_stddev                                                                      1.53 ns         1.53 ns            4
lstringa<16> copy{str_with_len_N};/2048_cv                                                                          1.48 %          1.48 %             4
lstringa<16> copy{str_with_len_N};/4096_mean                                                                         122 ns          122 ns            4
lstringa<16> copy{str_with_len_N};/4096_median                                                                       121 ns          121 ns            4
lstringa<16> copy{str_with_len_N};/4096_stddev                                                                      5.22 ns         5.22 ns            4
lstringa<16> copy{str_with_len_N};/4096_cv                                                                          4.29 %          4.29 %             4
lstringa<512> copy{str_with_len_N};/15_mean                                                                         1.13 ns         1.13 ns            4
lstringa<512> copy{str_with_len_N};/15_median                                                                       1.13 ns         1.13 ns            4
lstringa<512> copy{str_with_len_N};/15_stddev                                                                      0.011 ns        0.011 ns            4
lstringa<512> copy{str_with_len_N};/15_cv                                                                           0.95 %          0.95 %             4
lstringa<512> copy{str_with_len_N};/16_mean                                                                         5.00 ns         5.00 ns            4
lstringa<512> copy{str_with_len_N};/16_median                                                                       5.05 ns         5.05 ns            4
lstringa<512> copy{str_with_len_N};/16_stddev                                                                      0.126 ns        0.126 ns            4
lstringa<512> copy{str_with_len_N};/16_cv                                                                           2.52 %          2.52 %             4
lstringa<512> copy{str_with_len_N};/23_mean                                                                         4.92 ns         4.92 ns            4
lstringa<512> copy{str_with_len_N};/23_median                                                                       4.87 ns         4.87 ns            4
lstringa<512> copy{str_with_len_N};/23_stddev                                                                      0.113 ns        0.113 ns            4
lstringa<512> copy{str_with_len_N};/23_cv                                                                           2.30 %          2.30 %             4
lstringa<512> copy{str_with_len_N};/24_mean                                                                         29.6 ns         29.6 ns            4
lstringa<512> copy{str_with_len_N};/24_median                                                                       29.5 ns         29.5 ns            4
lstringa<512> copy{str_with_len_N};/24_stddev                                                                      0.353 ns        0.353 ns            4
lstringa<512> copy{str_with_len_N};/24_cv                                                                           1.19 %          1.19 %             4
lstringa<512> copy{str_with_len_N};/32_mean                                                                         29.6 ns         29.6 ns            4
lstringa<512> copy{str_with_len_N};/32_median                                                                       29.6 ns         29.6 ns            4
lstringa<512> copy{str_with_len_N};/32_stddev                                                                      0.133 ns        0.133 ns            4
lstringa<512> copy{str_with_len_N};/32_cv                                                                           0.45 %          0.45 %             4
lstringa<512> copy{str_with_len_N};/64_mean                                                                         30.2 ns         30.2 ns            4
lstringa<512> copy{str_with_len_N};/64_median                                                                       30.2 ns         30.2 ns            4
lstringa<512> copy{str_with_len_N};/64_stddev                                                                      0.095 ns        0.095 ns            4
lstringa<512> copy{str_with_len_N};/64_cv                                                                           0.31 %          0.31 %             4
lstringa<512> copy{str_with_len_N};/128_mean                                                                        30.5 ns         30.5 ns            4
lstringa<512> copy{str_with_len_N};/128_median                                                                      30.5 ns         30.5 ns            4
lstringa<512> copy{str_with_len_N};/128_stddev                                                                     0.108 ns        0.108 ns            4
lstringa<512> copy{str_with_len_N};/128_cv                                                                          0.35 %          0.35 %             4
lstringa<512> copy{str_with_len_N};/256_mean                                                                        21.7 ns         21.7 ns            4
lstringa<512> copy{str_with_len_N};/256_median                                                                      21.7 ns         21.7 ns            4
lstringa<512> copy{str_with_len_N};/256_stddev                                                                     0.257 ns        0.257 ns            4
lstringa<512> copy{str_with_len_N};/256_cv                                                                          1.19 %          1.19 %             4
lstringa<512> copy{str_with_len_N};/512_mean                                                                        24.7 ns         24.7 ns            4
lstringa<512> copy{str_with_len_N};/512_median                                                                      24.6 ns         24.6 ns            4
lstringa<512> copy{str_with_len_N};/512_stddev                                                                     0.267 ns        0.267 ns            4
lstringa<512> copy{str_with_len_N};/512_cv                                                                          1.08 %          1.08 %             4
lstringa<512> copy{str_with_len_N};/1024_mean                                                                       96.9 ns         96.9 ns            4
lstringa<512> copy{str_with_len_N};/1024_median                                                                     96.8 ns         96.8 ns            4
lstringa<512> copy{str_with_len_N};/1024_stddev                                                                     1.87 ns         1.87 ns            4
lstringa<512> copy{str_with_len_N};/1024_cv                                                                         1.93 %          1.93 %             4
lstringa<512> copy{str_with_len_N};/2048_mean                                                                        106 ns          106 ns            4
lstringa<512> copy{str_with_len_N};/2048_median                                                                      107 ns          107 ns            4
lstringa<512> copy{str_with_len_N};/2048_stddev                                                                     2.33 ns         2.33 ns            4
lstringa<512> copy{str_with_len_N};/2048_cv                                                                         2.20 %          2.20 %             4
lstringa<512> copy{str_with_len_N};/4096_mean                                                                        123 ns          123 ns            4
lstringa<512> copy{str_with_len_N};/4096_median                                                                      123 ns          123 ns            4
lstringa<512> copy{str_with_len_N};/4096_stddev                                                                     1.45 ns         1.45 ns            4
lstringa<512> copy{str_with_len_N};/4096_cv                                                                         1.19 %          1.19 %             4
-----  Convert to int '1234567'  ---------/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_mean                                          26.9 ns         26.9 ns            4
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_median                                        26.9 ns         26.9 ns            4
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_stddev                                       0.215 ns        0.215 ns            4
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_cv                                            0.80 %          0.80 %             4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_mean                     14.9 ns         14.9 ns            4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_median                   14.9 ns         14.9 ns            4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_stddev                  0.293 ns        0.293 ns            4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_cv                       1.97 %          1.97 %             4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                              9.36 ns         9.36 ns            4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                            9.36 ns         9.36 ns            4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                           0.047 ns        0.047 ns            4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                                0.50 %          0.50 %             4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                                  9.52 ns         9.52 ns            4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                                9.50 ns         9.50 ns            4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                               0.079 ns        0.079 ns            4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                                    0.83 %          0.83 %             4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                         9.61 ns         9.61 ns            4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                       9.59 ns         9.59 ns            4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                      0.146 ns        0.146 ns            4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                           1.52 %          1.52 %             4
-----  Convert to unsigned 'abcDef'  ---------/repeats:1                                                           0.000 ns        0.000 ns   1000000000000
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_mean                                             24.5 ns         24.5 ns            4
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_median                                           24.4 ns         24.4 ns            4
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_stddev                                          0.615 ns        0.615 ns            4
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_cv                                               2.51 %          2.51 %             4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_mean                        9.59 ns         9.59 ns            4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_median                      9.63 ns         9.63 ns            4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_stddev                     0.166 ns        0.166 ns            4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_cv                          1.73 %          1.73 %             4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                                 8.04 ns         8.04 ns            4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                               8.04 ns         8.04 ns            4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                              0.114 ns        0.114 ns            4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                                   1.41 %          1.41 %             4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                                     7.57 ns         7.57 ns            4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                                   7.52 ns         7.52 ns            4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                                  0.139 ns        0.139 ns            4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                                       1.84 %          1.84 %             4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                            7.82 ns         7.82 ns            4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                          7.82 ns         7.82 ns            4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                         0.025 ns        0.025 ns            4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                              0.32 %          0.32 %             4
-----  Convert to int '    1234567'  ---------/repeats:1                                                           0.000 ns        0.000 ns   1000000000000
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_mean                                       29.2 ns         29.2 ns            4
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_median                                     29.1 ns         29.1 ns            4
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_stddev                                     1.09 ns         1.09 ns            4
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_cv                                         3.74 %          3.74 %             4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_mean                                        11.0 ns         11.0 ns            4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_median                                      11.0 ns         11.0 ns            4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_stddev                                     0.152 ns        0.152 ns            4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_cv                                          1.39 %          1.39 %             4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_mean                                  13.3 ns         13.3 ns            4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_median                                13.2 ns         13.2 ns            4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_stddev                               0.137 ns        0.137 ns            4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_cv                                    1.03 %          1.03 %             4
-----  Convert to double '1234.567e10'  ---------/repeats:1                                                        0.000 ns        0.000 ns   1000000000000
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_mean                                   66.6 ns         66.6 ns            4
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_median                                 66.0 ns         66.0 ns            4
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_stddev                                 1.62 ns         1.62 ns            4
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_cv                                     2.43 %          2.43 %             4
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_mean                       24.5 ns         24.5 ns            4
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_median                     24.5 ns         24.5 ns            4
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_stddev                    0.348 ns        0.348 ns            4
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_cv                         1.42 %          1.42 %             4
ssa s = "1234.567e10"; double res = *s.to_double()_mean                                                             26.8 ns         26.8 ns            4
ssa s = "1234.567e10"; double res = *s.to_double()_median                                                           26.8 ns         26.8 ns            4
ssa s = "1234.567e10"; double res = *s.to_double()_stddev                                                          0.384 ns        0.384 ns            4
ssa s = "1234.567e10"; double res = *s.to_double()_cv                                                               1.43 %          1.43 %             4
-- Append const literal of 16 bytes 64 times, 1024 total length --/repeats:1                                       0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << "abbaabbaabbaabba";_mean                                                          1424 ns         1424 ns            4
std::stringstream str; ... str << "abbaabbaabbaabba";_median                                                        1429 ns         1429 ns            4
std::stringstream str; ... str << "abbaabbaabbaabba";_stddev                                                        35.2 ns         35.2 ns            4
std::stringstream str; ... str << "abbaabbaabbaabba";_cv                                                            2.47 %          2.47 %             4
std::string str; ... str += "abbaabbaabbaabba";_mean                                                                 445 ns          445 ns            4
std::string str; ... str += "abbaabbaabbaabba";_median                                                               446 ns          446 ns            4
std::string str; ... str += "abbaabbaabbaabba";_stddev                                                              7.09 ns         7.08 ns            4
std::string str; ... str += "abbaabbaabbaabba";_cv                                                                  1.59 %          1.59 %             4
lstringa<8> str; ... str += "abbaabbaabbaabba";_mean                                                                 388 ns          388 ns            4
lstringa<8> str; ... str += "abbaabbaabbaabba";_median                                                               388 ns          388 ns            4
lstringa<8> str; ... str += "abbaabbaabbaabba";_stddev                                                              3.37 ns         3.37 ns            4
lstringa<8> str; ... str += "abbaabbaabbaabba";_cv                                                                  0.87 %          0.87 %             4
lstringa<128> str; ... str += "abbaabbaabbaabba";_mean                                                               276 ns          276 ns            4
lstringa<128> str; ... str += "abbaabbaabbaabba";_median                                                             278 ns          278 ns            4
lstringa<128> str; ... str += "abbaabbaabbaabba";_stddev                                                            7.15 ns         7.15 ns            4
lstringa<128> str; ... str += "abbaabbaabbaabba";_cv                                                                2.59 %          2.59 %             4
lstringa<512> str; ... str += "abbaabbaabbaabba";_mean                                                               219 ns          219 ns            4
lstringa<512> str; ... str += "abbaabbaabbaabba";_median                                                             224 ns          224 ns            4
lstringa<512> str; ... str += "abbaabbaabbaabba";_stddev                                                            11.1 ns         11.1 ns            4
lstringa<512> str; ... str += "abbaabbaabbaabba";_cv                                                                5.04 %          5.04 %             4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_mean                                                              137 ns          137 ns            4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_median                                                            137 ns          137 ns            4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_stddev                                                          0.634 ns        0.634 ns            4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_cv                                                               0.46 %          0.46 %             4
-- Append string of 16 bytes and const literal of 16 bytes 32 times, 1024 total length --/repeats:1                0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_mean                                               1426 ns         1426 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_median                                             1428 ns         1428 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_stddev                                             39.2 ns         39.2 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_cv                                                 2.75 %          2.75 %             4
std::string str; ... str += str_var + "abbaabbaabbaabba";_mean                                                      1288 ns         1288 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba";_median                                                    1289 ns         1289 ns            4
