Benchmarks of simstr, version 1.7.2
Sources: https://github.com/orefkov/simstr
Results: https://orefkov.github.io/simstr/results.html
Compiler GNU 15.2.0
2026-02-27T18:08:43+03:00
Running ./benchStr
Run on (32 X 2494.22 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
Load Average: 0.00, 0.00, 0.00
***WARNING*** ASLR is enabled, the results may have unreproducible noise in them.
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
std::string::find;_mean                                                                                             6.64 ns         6.64 ns            4
std::string::find;_median                                                                                           6.61 ns         6.61 ns            4
std::string::find;_stddev                                                                                          0.138 ns        0.138 ns            4
std::string::find;_cv                                                                                               2.08 %          2.08 %             4
std::string_view::find;_mean                                                                                        7.05 ns         7.05 ns            4
std::string_view::find;_median                                                                                      7.05 ns         7.05 ns            4
std::string_view::find;_stddev                                                                                     0.084 ns        0.084 ns            4
std::string_view::find;_cv                                                                                          1.20 %          1.20 %             4
ssa::find;_mean                                                                                                     6.73 ns         6.73 ns            4
ssa::find;_median                                                                                                   6.70 ns         6.70 ns            4
ssa::find;_stddev                                                                                                  0.187 ns        0.187 ns            4
ssa::find;_cv                                                                                                       2.78 %          2.78 %             4
stringa::find;_mean                                                                                                 7.01 ns         7.01 ns            4
stringa::find;_median                                                                                               7.01 ns         7.01 ns            4
stringa::find;_stddev                                                                                              0.090 ns        0.090 ns            4
stringa::find;_cv                                                                                                   1.29 %          1.29 %             4
lstringa<20>::find;_mean                                                                                            6.53 ns         6.53 ns            4
lstringa<20>::find;_median                                                                                          6.50 ns         6.50 ns            4
lstringa<20>::find;_stddev                                                                                         0.189 ns        0.189 ns            4
lstringa<20>::find;_cv                                                                                              2.89 %          2.89 %             4
lstringa<40>::find;_mean                                                                                            6.27 ns         6.27 ns            4
lstringa<40>::find;_median                                                                                          6.27 ns         6.27 ns            4
lstringa<40>::find;_stddev                                                                                         0.111 ns        0.111 ns            4
lstringa<40>::find;_cv                                                                                              1.77 %          1.77 %             4
-------  Copy not literal Str with N symbols ---------/repeats:1                                                   0.000 ns        0.000 ns   1000000000000
std::string copy{str_with_len_N};/15_mean                                                                           4.85 ns         4.85 ns            4
std::string copy{str_with_len_N};/15_median                                                                         4.79 ns         4.79 ns            4
std::string copy{str_with_len_N};/15_stddev                                                                        0.138 ns        0.138 ns            4
std::string copy{str_with_len_N};/15_cv                                                                             2.85 %          2.85 %             4
std::string copy{str_with_len_N};/16_mean                                                                           27.2 ns         27.2 ns            4
std::string copy{str_with_len_N};/16_median                                                                         27.3 ns         27.3 ns            4
std::string copy{str_with_len_N};/16_stddev                                                                        0.309 ns        0.309 ns            4
std::string copy{str_with_len_N};/16_cv                                                                             1.14 %          1.14 %             4
std::string copy{str_with_len_N};/23_mean                                                                           27.7 ns         27.7 ns            4
std::string copy{str_with_len_N};/23_median                                                                         27.7 ns         27.7 ns            4
std::string copy{str_with_len_N};/23_stddev                                                                        0.207 ns        0.206 ns            4
std::string copy{str_with_len_N};/23_cv                                                                             0.75 %          0.74 %             4
std::string copy{str_with_len_N};/24_mean                                                                           21.2 ns         21.2 ns            4
std::string copy{str_with_len_N};/24_median                                                                         21.3 ns         21.3 ns            4
std::string copy{str_with_len_N};/24_stddev                                                                        0.381 ns        0.381 ns            4
std::string copy{str_with_len_N};/24_cv                                                                             1.80 %          1.80 %             4
std::string copy{str_with_len_N};/32_mean                                                                           22.3 ns         22.3 ns            4
std::string copy{str_with_len_N};/32_median                                                                         21.6 ns         21.6 ns            4
std::string copy{str_with_len_N};/32_stddev                                                                         1.91 ns         1.91 ns            4
std::string copy{str_with_len_N};/32_cv                                                                             8.55 %          8.56 %             4
std::string copy{str_with_len_N};/64_mean                                                                           23.2 ns         23.2 ns            4
std::string copy{str_with_len_N};/64_median                                                                         23.3 ns         23.3 ns            4
std::string copy{str_with_len_N};/64_stddev                                                                        0.311 ns        0.311 ns            4
std::string copy{str_with_len_N};/64_cv                                                                             1.34 %          1.34 %             4
std::string copy{str_with_len_N};/128_mean                                                                          28.4 ns         28.4 ns            4
std::string copy{str_with_len_N};/128_median                                                                        28.3 ns         28.3 ns            4
std::string copy{str_with_len_N};/128_stddev                                                                       0.673 ns        0.673 ns            4
std::string copy{str_with_len_N};/128_cv                                                                            2.38 %          2.38 %             4
std::string copy{str_with_len_N};/256_mean                                                                          25.2 ns         25.2 ns            4
std::string copy{str_with_len_N};/256_median                                                                        25.3 ns         25.3 ns            4
std::string copy{str_with_len_N};/256_stddev                                                                       0.625 ns        0.625 ns            4
std::string copy{str_with_len_N};/256_cv                                                                            2.48 %          2.48 %             4
std::string copy{str_with_len_N};/512_mean                                                                          27.8 ns         27.8 ns            4
std::string copy{str_with_len_N};/512_median                                                                        27.8 ns         27.8 ns            4
std::string copy{str_with_len_N};/512_stddev                                                                       0.588 ns        0.588 ns            4
std::string copy{str_with_len_N};/512_cv                                                                            2.11 %          2.11 %             4
std::string copy{str_with_len_N};/1024_mean                                                                         35.5 ns         35.5 ns            4
std::string copy{str_with_len_N};/1024_median                                                                       35.6 ns         35.6 ns            4
std::string copy{str_with_len_N};/1024_stddev                                                                      0.811 ns        0.813 ns            4
std::string copy{str_with_len_N};/1024_cv                                                                           2.29 %          2.29 %             4
std::string copy{str_with_len_N};/2048_mean                                                                          118 ns          118 ns            4
std::string copy{str_with_len_N};/2048_median                                                                        118 ns          118 ns            4
std::string copy{str_with_len_N};/2048_stddev                                                                       3.91 ns         3.91 ns            4
std::string copy{str_with_len_N};/2048_cv                                                                           3.32 %          3.32 %             4
std::string copy{str_with_len_N};/4096_mean                                                                          154 ns          154 ns            4
std::string copy{str_with_len_N};/4096_median                                                                        156 ns          156 ns            4
std::string copy{str_with_len_N};/4096_stddev                                                                       7.92 ns         7.93 ns            4
std::string copy{str_with_len_N};/4096_cv                                                                           5.16 %          5.16 %             4
stringa copy{str_with_len_N};/15_mean                                                                               1.10 ns         1.10 ns            4
stringa copy{str_with_len_N};/15_median                                                                             1.10 ns         1.10 ns            4
stringa copy{str_with_len_N};/15_stddev                                                                            0.011 ns        0.011 ns            4
stringa copy{str_with_len_N};/15_cv                                                                                 1.02 %          1.02 %             4
stringa copy{str_with_len_N};/16_mean                                                                               1.12 ns         1.12 ns            4
stringa copy{str_with_len_N};/16_median                                                                             1.12 ns         1.12 ns            4
stringa copy{str_with_len_N};/16_stddev                                                                            0.019 ns        0.019 ns            4
stringa copy{str_with_len_N};/16_cv                                                                                 1.69 %          1.70 %             4
stringa copy{str_with_len_N};/23_mean                                                                               1.10 ns         1.10 ns            4
stringa copy{str_with_len_N};/23_median                                                                             1.10 ns         1.10 ns            4
stringa copy{str_with_len_N};/23_stddev                                                                            0.012 ns        0.012 ns            4
stringa copy{str_with_len_N};/23_cv                                                                                 1.10 %          1.10 %             4
stringa copy{str_with_len_N};/24_mean                                                                               16.1 ns         16.1 ns            4
stringa copy{str_with_len_N};/24_median                                                                             16.2 ns         16.2 ns            4
stringa copy{str_with_len_N};/24_stddev                                                                            0.147 ns        0.147 ns            4
stringa copy{str_with_len_N};/24_cv                                                                                 0.91 %          0.91 %             4
stringa copy{str_with_len_N};/32_mean                                                                               16.1 ns         16.1 ns            4
stringa copy{str_with_len_N};/32_median                                                                             16.1 ns         16.1 ns            4
stringa copy{str_with_len_N};/32_stddev                                                                            0.153 ns        0.153 ns            4
stringa copy{str_with_len_N};/32_cv                                                                                 0.95 %          0.95 %             4
stringa copy{str_with_len_N};/64_mean                                                                               16.1 ns         16.1 ns            4
stringa copy{str_with_len_N};/64_median                                                                             16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/64_stddev                                                                            0.310 ns        0.311 ns            4
stringa copy{str_with_len_N};/64_cv                                                                                 1.92 %          1.92 %             4
stringa copy{str_with_len_N};/128_mean                                                                              16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/128_median                                                                            15.9 ns         15.9 ns            4
stringa copy{str_with_len_N};/128_stddev                                                                           0.124 ns        0.124 ns            4
stringa copy{str_with_len_N};/128_cv                                                                                0.78 %          0.78 %             4
stringa copy{str_with_len_N};/256_mean                                                                              16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/256_median                                                                            16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/256_stddev                                                                           0.135 ns        0.134 ns            4
stringa copy{str_with_len_N};/256_cv                                                                                0.84 %          0.84 %             4
stringa copy{str_with_len_N};/512_mean                                                                              16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/512_median                                                                            16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/512_stddev                                                                           0.095 ns        0.095 ns            4
stringa copy{str_with_len_N};/512_cv                                                                                0.59 %          0.59 %             4
stringa copy{str_with_len_N};/1024_mean                                                                             16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/1024_median                                                                           16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/1024_stddev                                                                          0.162 ns        0.162 ns            4
stringa copy{str_with_len_N};/1024_cv                                                                               1.01 %          1.01 %             4
stringa copy{str_with_len_N};/2048_mean                                                                             15.9 ns         15.9 ns            4
stringa copy{str_with_len_N};/2048_median                                                                           15.9 ns         15.9 ns            4
stringa copy{str_with_len_N};/2048_stddev                                                                          0.057 ns        0.057 ns            4
stringa copy{str_with_len_N};/2048_cv                                                                               0.36 %          0.36 %             4
stringa copy{str_with_len_N};/4096_mean                                                                             16.1 ns         16.1 ns            4
stringa copy{str_with_len_N};/4096_median                                                                           16.1 ns         16.1 ns            4
stringa copy{str_with_len_N};/4096_stddev                                                                          0.075 ns        0.076 ns            4
stringa copy{str_with_len_N};/4096_cv                                                                               0.47 %          0.47 %             4
lstringa<16> copy{str_with_len_N};/15_mean                                                                          1.47 ns         1.47 ns            4
lstringa<16> copy{str_with_len_N};/15_median                                                                        1.47 ns         1.47 ns            4
lstringa<16> copy{str_with_len_N};/15_stddev                                                                       0.012 ns        0.012 ns            4
lstringa<16> copy{str_with_len_N};/15_cv                                                                            0.82 %          0.82 %             4
lstringa<16> copy{str_with_len_N};/16_mean                                                                          4.43 ns         4.43 ns            4
lstringa<16> copy{str_with_len_N};/16_median                                                                        4.43 ns         4.43 ns            4
lstringa<16> copy{str_with_len_N};/16_stddev                                                                       0.132 ns        0.132 ns            4
lstringa<16> copy{str_with_len_N};/16_cv                                                                            2.97 %          2.97 %             4
lstringa<16> copy{str_with_len_N};/23_mean                                                                          4.43 ns         4.43 ns            4
lstringa<16> copy{str_with_len_N};/23_median                                                                        4.42 ns         4.42 ns            4
lstringa<16> copy{str_with_len_N};/23_stddev                                                                       0.037 ns        0.037 ns            4
lstringa<16> copy{str_with_len_N};/23_cv                                                                            0.83 %          0.83 %             4
lstringa<16> copy{str_with_len_N};/24_mean                                                                          23.3 ns         23.3 ns            4
lstringa<16> copy{str_with_len_N};/24_median                                                                        23.3 ns         23.3 ns            4
lstringa<16> copy{str_with_len_N};/24_stddev                                                                       0.312 ns        0.312 ns            4
lstringa<16> copy{str_with_len_N};/24_cv                                                                            1.34 %          1.34 %             4
lstringa<16> copy{str_with_len_N};/32_mean                                                                          24.0 ns         24.0 ns            4
lstringa<16> copy{str_with_len_N};/32_median                                                                        24.1 ns         24.1 ns            4
lstringa<16> copy{str_with_len_N};/32_stddev                                                                       0.898 ns        0.898 ns            4
lstringa<16> copy{str_with_len_N};/32_cv                                                                            3.74 %          3.74 %             4
lstringa<16> copy{str_with_len_N};/64_mean                                                                          25.3 ns         25.3 ns            4
lstringa<16> copy{str_with_len_N};/64_median                                                                        25.3 ns         25.3 ns            4
lstringa<16> copy{str_with_len_N};/64_stddev                                                                       0.481 ns        0.481 ns            4
lstringa<16> copy{str_with_len_N};/64_cv                                                                            1.90 %          1.90 %             4
lstringa<16> copy{str_with_len_N};/128_mean                                                                         40.0 ns         40.0 ns            4
lstringa<16> copy{str_with_len_N};/128_median                                                                       40.1 ns         40.1 ns            4
lstringa<16> copy{str_with_len_N};/128_stddev                                                                      0.435 ns        0.435 ns            4
lstringa<16> copy{str_with_len_N};/128_cv                                                                           1.09 %          1.09 %             4
lstringa<16> copy{str_with_len_N};/256_mean                                                                         27.0 ns         27.0 ns            4
lstringa<16> copy{str_with_len_N};/256_median                                                                       27.0 ns         27.0 ns            4
lstringa<16> copy{str_with_len_N};/256_stddev                                                                      0.703 ns        0.703 ns            4
lstringa<16> copy{str_with_len_N};/256_cv                                                                           2.61 %          2.61 %             4
lstringa<16> copy{str_with_len_N};/512_mean                                                                         29.1 ns         29.1 ns            4
lstringa<16> copy{str_with_len_N};/512_median                                                                       29.2 ns         29.2 ns            4
lstringa<16> copy{str_with_len_N};/512_stddev                                                                      0.636 ns        0.636 ns            4
lstringa<16> copy{str_with_len_N};/512_cv                                                                           2.18 %          2.18 %             4
lstringa<16> copy{str_with_len_N};/1024_mean                                                                        97.4 ns         97.4 ns            4
lstringa<16> copy{str_with_len_N};/1024_median                                                                      97.4 ns         97.4 ns            4
lstringa<16> copy{str_with_len_N};/1024_stddev                                                                      2.31 ns         2.31 ns            4
lstringa<16> copy{str_with_len_N};/1024_cv                                                                          2.37 %          2.37 %             4
lstringa<16> copy{str_with_len_N};/2048_mean                                                                         107 ns          107 ns            4
lstringa<16> copy{str_with_len_N};/2048_median                                                                       106 ns          106 ns            4
lstringa<16> copy{str_with_len_N};/2048_stddev                                                                      3.26 ns         3.26 ns            4
lstringa<16> copy{str_with_len_N};/2048_cv                                                                          3.05 %          3.05 %             4
lstringa<16> copy{str_with_len_N};/4096_mean                                                                         121 ns          121 ns            4
lstringa<16> copy{str_with_len_N};/4096_median                                                                       120 ns          120 ns            4
lstringa<16> copy{str_with_len_N};/4096_stddev                                                                      2.91 ns         2.91 ns            4
lstringa<16> copy{str_with_len_N};/4096_cv                                                                          2.41 %          2.41 %             4
lstringa<512> copy{str_with_len_N};/15_mean                                                                         1.47 ns         1.47 ns            4
lstringa<512> copy{str_with_len_N};/15_median                                                                       1.46 ns         1.46 ns            4
lstringa<512> copy{str_with_len_N};/15_stddev                                                                      0.015 ns        0.015 ns            4
lstringa<512> copy{str_with_len_N};/15_cv                                                                           1.02 %          1.02 %             4
lstringa<512> copy{str_with_len_N};/16_mean                                                                         4.39 ns         4.39 ns            4
lstringa<512> copy{str_with_len_N};/16_median                                                                       4.38 ns         4.38 ns            4
lstringa<512> copy{str_with_len_N};/16_stddev                                                                      0.048 ns        0.048 ns            4
lstringa<512> copy{str_with_len_N};/16_cv                                                                           1.09 %          1.09 %             4
lstringa<512> copy{str_with_len_N};/23_mean                                                                         4.40 ns         4.40 ns            4
lstringa<512> copy{str_with_len_N};/23_median                                                                       4.36 ns         4.36 ns            4
lstringa<512> copy{str_with_len_N};/23_stddev                                                                      0.127 ns        0.127 ns            4
lstringa<512> copy{str_with_len_N};/23_cv                                                                           2.89 %          2.89 %             4
lstringa<512> copy{str_with_len_N};/24_mean                                                                         4.15 ns         4.15 ns            4
lstringa<512> copy{str_with_len_N};/24_median                                                                       4.18 ns         4.18 ns            4
lstringa<512> copy{str_with_len_N};/24_stddev                                                                      0.079 ns        0.079 ns            4
lstringa<512> copy{str_with_len_N};/24_cv                                                                           1.89 %          1.89 %             4
lstringa<512> copy{str_with_len_N};/32_mean                                                                         4.19 ns         4.19 ns            4
lstringa<512> copy{str_with_len_N};/32_median                                                                       4.18 ns         4.18 ns            4
lstringa<512> copy{str_with_len_N};/32_stddev                                                                      0.073 ns        0.073 ns            4
lstringa<512> copy{str_with_len_N};/32_cv                                                                           1.75 %          1.75 %             4
lstringa<512> copy{str_with_len_N};/64_mean                                                                         5.94 ns         5.94 ns            4
lstringa<512> copy{str_with_len_N};/64_median                                                                       5.96 ns         5.96 ns            4
lstringa<512> copy{str_with_len_N};/64_stddev                                                                      0.085 ns        0.085 ns            4
lstringa<512> copy{str_with_len_N};/64_cv                                                                           1.43 %          1.43 %             4
lstringa<512> copy{str_with_len_N};/128_mean                                                                        5.93 ns         5.93 ns            4
lstringa<512> copy{str_with_len_N};/128_median                                                                      5.95 ns         5.95 ns            4
lstringa<512> copy{str_with_len_N};/128_stddev                                                                     0.082 ns        0.082 ns            4
lstringa<512> copy{str_with_len_N};/128_cv                                                                          1.39 %          1.39 %             4
lstringa<512> copy{str_with_len_N};/256_mean                                                                        7.87 ns         7.87 ns            4
lstringa<512> copy{str_with_len_N};/256_median                                                                      7.91 ns         7.91 ns            4
lstringa<512> copy{str_with_len_N};/256_stddev                                                                     0.151 ns        0.151 ns            4
lstringa<512> copy{str_with_len_N};/256_cv                                                                          1.91 %          1.91 %             4
lstringa<512> copy{str_with_len_N};/512_mean                                                                        10.2 ns         10.2 ns            4
lstringa<512> copy{str_with_len_N};/512_median                                                                      10.1 ns         10.1 ns            4
lstringa<512> copy{str_with_len_N};/512_stddev                                                                     0.237 ns        0.237 ns            4
lstringa<512> copy{str_with_len_N};/512_cv                                                                          2.33 %          2.33 %             4
lstringa<512> copy{str_with_len_N};/1024_mean                                                                       97.0 ns         97.0 ns            4
lstringa<512> copy{str_with_len_N};/1024_median                                                                     96.5 ns         96.5 ns            4
lstringa<512> copy{str_with_len_N};/1024_stddev                                                                     2.23 ns         2.23 ns            4
lstringa<512> copy{str_with_len_N};/1024_cv                                                                         2.30 %          2.30 %             4
lstringa<512> copy{str_with_len_N};/2048_mean                                                                        105 ns          105 ns            4
lstringa<512> copy{str_with_len_N};/2048_median                                                                      105 ns          105 ns            4
lstringa<512> copy{str_with_len_N};/2048_stddev                                                                     1.13 ns         1.13 ns            4
lstringa<512> copy{str_with_len_N};/2048_cv                                                                         1.08 %          1.08 %             4
lstringa<512> copy{str_with_len_N};/4096_mean                                                                        123 ns          123 ns            4
lstringa<512> copy{str_with_len_N};/4096_median                                                                      124 ns          124 ns            4
lstringa<512> copy{str_with_len_N};/4096_stddev                                                                     2.47 ns         2.47 ns            4
lstringa<512> copy{str_with_len_N};/4096_cv                                                                         2.02 %          2.02 %             4
-----  Convert to int '1234567'  ---------/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_mean                                          26.3 ns         26.3 ns            4
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_median                                        26.3 ns         26.3 ns            4
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_stddev                                       0.521 ns        0.520 ns            4
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_cv                                            1.98 %          1.98 %             4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_mean                     11.5 ns         11.5 ns            4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_median                   11.5 ns         11.5 ns            4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_stddev                  0.163 ns        0.163 ns            4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_cv                       1.42 %          1.42 %             4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                              16.5 ns         16.5 ns            4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                            16.5 ns         16.5 ns            4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                           0.042 ns        0.042 ns            4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                                0.26 %          0.26 %             4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                                  7.41 ns         7.41 ns            4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                                7.42 ns         7.42 ns            4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                               0.196 ns        0.196 ns            4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                                    2.64 %          2.64 %             4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                         7.43 ns         7.43 ns            4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                       7.47 ns         7.47 ns            4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                      0.192 ns        0.192 ns            4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                           2.59 %          2.59 %             4
-----  Convert to unsigned 'abcDef'  ---------/repeats:1                                                           0.000 ns        0.000 ns   1000000000000
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_mean                                             23.6 ns         23.6 ns            4
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_median                                           23.5 ns         23.5 ns            4
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_stddev                                          0.301 ns        0.301 ns            4
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_cv                                               1.28 %          1.28 %             4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_mean                        8.89 ns         8.89 ns            4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_median                      8.82 ns         8.82 ns            4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_stddev                     0.274 ns        0.274 ns            4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_cv                          3.08 %          3.08 %             4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                                 15.8 ns         15.8 ns            4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                               15.8 ns         15.8 ns            4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                              0.241 ns        0.241 ns            4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                                   1.52 %          1.52 %             4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                                     6.35 ns         6.35 ns            4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                                   6.26 ns         6.26 ns            4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                                  0.262 ns        0.262 ns            4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                                       4.13 %          4.13 %             4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                            6.32 ns         6.32 ns            4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                          6.31 ns         6.31 ns            4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                         0.060 ns        0.060 ns            4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                              0.95 %          0.95 %             4
-----  Convert to int '    1234567'  ---------/repeats:1                                                           0.000 ns        0.000 ns   1000000000000
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_mean                                       28.5 ns         28.5 ns            4
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_median                                     28.4 ns         28.4 ns            4
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_stddev                                    0.859 ns        0.859 ns            4
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_cv                                         3.01 %          3.01 %             4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_mean                                        22.9 ns         22.9 ns            4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_median                                      23.0 ns         23.0 ns            4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_stddev                                     0.249 ns        0.249 ns            4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_cv                                          1.09 %          1.09 %             4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_mean                                  10.7 ns         10.7 ns            4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_median                                10.7 ns         10.7 ns            4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_stddev                               0.132 ns        0.132 ns            4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_cv                                    1.23 %          1.23 %             4
-----  Convert to double '1234.567e10'  ---------/repeats:1                                                        0.000 ns        0.000 ns   1000000000000
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_mean                                   63.5 ns         63.5 ns            4
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_median                                 63.3 ns         63.3 ns            4
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_stddev                                 1.16 ns         1.16 ns            4
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_cv                                     1.82 %          1.82 %             4
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_mean                       23.8 ns         23.8 ns            4
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_median                     23.8 ns         23.8 ns            4
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_stddev                    0.271 ns        0.271 ns            4
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_cv                         1.14 %          1.14 %             4
ssa s = "1234.567e10"; double res = *s.to_double()_mean                                                             24.2 ns         24.2 ns            4
ssa s = "1234.567e10"; double res = *s.to_double()_median                                                           24.2 ns         24.2 ns            4
ssa s = "1234.567e10"; double res = *s.to_double()_stddev                                                          0.288 ns        0.288 ns            4
ssa s = "1234.567e10"; double res = *s.to_double()_cv                                                               1.19 %          1.19 %             4
-- Append const literal of 16 bytes 64 times, 1024 total length --/repeats:1                                       0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << "abbaabbaabbaabba";_mean                                                          1379 ns         1379 ns            4
std::stringstream str; ... str << "abbaabbaabbaabba";_median                                                        1363 ns         1363 ns            4
std::stringstream str; ... str << "abbaabbaabbaabba";_stddev                                                        39.2 ns         39.2 ns            4
std::stringstream str; ... str << "abbaabbaabbaabba";_cv                                                            2.84 %          2.84 %             4
std::string str; ... str += "abbaabbaabbaabba";_mean                                                                 380 ns          380 ns            4
std::string str; ... str += "abbaabbaabbaabba";_median                                                               380 ns          380 ns            4
std::string str; ... str += "abbaabbaabbaabba";_stddev                                                              7.41 ns         7.41 ns            4
std::string str; ... str += "abbaabbaabbaabba";_cv                                                                  1.95 %          1.95 %             4
lstringa<8> str; ... str += "abbaabbaabbaabba";_mean                                                                 360 ns          360 ns            4
lstringa<8> str; ... str += "abbaabbaabbaabba";_median                                                               361 ns          361 ns            4
lstringa<8> str; ... str += "abbaabbaabbaabba";_stddev                                                              3.64 ns         3.64 ns            4
lstringa<8> str; ... str += "abbaabbaabbaabba";_cv                                                                  1.01 %          1.01 %             4
lstringa<128> str; ... str += "abbaabbaabbaabba";_mean                                                               263 ns          263 ns            4
lstringa<128> str; ... str += "abbaabbaabbaabba";_median                                                             265 ns          265 ns            4
lstringa<128> str; ... str += "abbaabbaabbaabba";_stddev                                                            10.8 ns         10.8 ns            4
lstringa<128> str; ... str += "abbaabbaabbaabba";_cv                                                                4.13 %          4.13 %             4
lstringa<512> str; ... str += "abbaabbaabbaabba";_mean                                                               219 ns          219 ns            4
lstringa<512> str; ... str += "abbaabbaabbaabba";_median                                                             223 ns          223 ns            4
lstringa<512> str; ... str += "abbaabbaabbaabba";_stddev                                                            10.6 ns         10.6 ns            4
lstringa<512> str; ... str += "abbaabbaabbaabba";_cv                                                                4.84 %          4.84 %             4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_mean                                                              143 ns          143 ns            4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_median                                                            141 ns          141 ns            4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_stddev                                                           5.44 ns         5.44 ns            4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_cv                                                               3.79 %          3.79 %             4
